tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment
5.70E+17,negative,1,Customer Service Issue,1,American,,soundsofsatori,,0, @ AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system is extremely frustrating,"[39.60778027, -105.95470209]",2/23/2015 10:57,Milky Way:Orion Arm:Earth:DFW,Central Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,1,American,,rockyparr,,0, @ AmericanAir poor customer service is just unacceptable .  .  Also how bout the surfer on the front of your website .   # noloveforsurfers  # pretend,,2/23/2015 9:24,VB/VA,,0
5.70E+17,negative,1,Customer Service Issue,0.6866,American,,urduckcommander,,0, @ AmericanAir can someone actually either call back or help me figure out how I am getting home ?  ?  ! ,,2/22/2015 21:29,,Quito,0
5.70E+17,negative,1,Customer Service Issue,0.6733,Delta,,jackburke,,0, @ JetBlue u guys have 2b kidding .  No help anywhere .  5 hour delays ?  Still no answers .  Bad cust service .   # idlovetoask ,,2/22/2015 8:31,austin,Eastern Time (US & Canada),0
5.70E+17,negative,1,Lost Luggage,1,United,,rissels,,0, @ united space .  Doctors '  notes and everything .  And on my first trip they lost my first suitcase .  Among other issues -  not pleased with  # united,,2/23/2015 7:16,,Central Time (US & Canada),0
5.70E+17,negative,1,Can't Tell,0.662,American,,chagaga2013,,0, @ AmericanAir good care of their customers if anything happen to then take you  @ Delta  for getting me back to NYC  !  !  Screw you  @ AmericanAir,"[40.69017276, -73.91646118]",2/24/2015 10:08,new york city,Central Time (US & Canada),0
5.70E+17,negative,0.6846,Flight Booking Problems,0.6846,American,,SweeLoTmac,,0, @ AmericanAir why would I pay  $ 200 to reactivate my points that are only useful for certain flights that are not even worth  $ 200 ? ,,2/24/2015 11:43,,Quito,0
5.70E+17,positive,0.6424,,0,American,,Hoffbuhr,,0, @ AmericanAir thanks for following up .  I think it is fair to refund the ticket price and the two one way rental cars I had to buy . ,,2/22/2015 21:40,,Arizona,1
5.68E+17,negative,1,Cancelled Flight,0.6711,US Airways,,GignacForLowell,,0," @ USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight .  Another night not being home .  Thanks  # pathetic",,2/18/2015 14:21,"Lowell, Ma",,0
5.69E+17,neutral,1,,,United,,Bigmenk65,,0," @ united if I had a ticket refunded which I purchased, for my brother to fly .  .  . could I then used the refunded credit for me to fly ?  Respond",,2/20/2015 13:21,,,1
5.69E+17,negative,1,Customer Service Issue,0.6745,Delta,,Cav3rnicula,,0, @ JetBlue cannot seem to DM you guys .  .  JDHADP,,2/20/2015 13:21,"Bay Area, CA.",,0
5.70E+17,negative,1,Cancelled Flight,0.3726,American,,tomrquicksell,,0, @ AmericanAir yes and the auto rebook confirmed an outbound that departs after the return flight .    #  fire the software programmers,,2/22/2015 19:11,"Tampa, Fl",Eastern Time (US & Canada),0
5.68E+17,negative,1,Customer Service Issue,0.6508,US Airways,,TheMikeSindt,,0, @ USAirways has the most ass backwards process for using credits on flights .  even trying to get a hold of customer relations is impossible,,2/19/2015 11:22,"Scottsdale, AZ",,0
5.68E+17,neutral,1,,,Southwest,,MinderJoan,,0, @ SouthwestAir if you are giving tix to  # DestinationDragons show would appreciate one or two for LA・E・E・E・EFlying from PHL to LAX on Friday,,2/18/2015 20:41,,Eastern Time (US & Canada),1
5.68E+17,neutral,0.6831,,,Delta,,JayVig,,0, @ JetBlue  @ roxydigital Good .  I want extra peanuts on my flight then .  lol .   # JVMChat,,2/17/2015 10:51,"Jersey City, NJ",Eastern Time (US & Canada),1
5.69E+17,negative,1,Can't Tell,1,United,,21stCenturyMom,,0, @ united has once again earned a place as the worst airline in the business,,2/21/2015 19:19,,Pacific Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,1,United,,sarahali,,0," @ united Cancelled Flightled a flight cause the crew needed sleep . But it is totally okay to wake me up at 3am just to let me know it is Cancelled Flightled, again . ",,2/23/2015 3:31,,,0
5.70E+17,negative,1,Flight Attendant Complaints,0.6725,American,,CamaroGuySteve,,0, @ AmericanAir  oh no she left the counter and went downstairs .   Then she told Elise an agent that joined her not to come over to counter . ,,2/24/2015 2:54,,,0
5.70E+17,negative,0.6442,Can't Tell,0.6442,Southwest,,emayteeteej,,0, @ SouthwestAir darn !  I bought it on the wrong device !  No way to switch I am sure ? ,,2/24/2015 4:02,"Hopatcong, NJ",,0
5.70E+17,positive,1,,,Southwest,,danihampton,,0, @ SouthwestAir you guys rule .  I will DM you .  love Thank you . ,,2/22/2015 11:57,,Arizona,1
5.68E+17,negative,1,Customer Service Issue,0.6596,Delta,,gmggonzalez,,0, @ JetBlue Are there issues with the mobile boarding passes ?  My app keeps crashing when I try accessing .  Thanks ! ,,2/17/2015 17:37,,Eastern Time (US & Canada),0
5.69E+17,neutral,1,,,US Airways,,LividFiction,,0, @ USAirways  @ AmericanAir Flying from Orlando to Philly to Charlotte to Lynchburg .  Saw advisory re Philly .  Wld like to fly from Orl to Char,,2/22/2015 1:58,"Thicktown, Thickania",Eastern Time (US & Canada),1
5.70E+17,negative,0.6768,Late Flight,0.3434,US Airways,,rgarrets,,0," @ USAirways  # 686 is delayed due to tail winds and need to jump on  # 521 to SEA, leaving the same time this arrives .  Is there a chance to hold ? ",,2/23/2015 16:05,"philadephia, pa",,0
5.69E+17,positive,0.6556,,,US Airways,,mayic1963,,0, @ USAirways Good morning . ,,2/22/2015 5:55,,,1
5.70E+17,positive,1,,,US Airways,,EmmaJLogue,,0, @ USAirways made it !  Just !  Huge relief  -  thanks for your help ! ,,2/23/2015 12:10,,Eastern Time (US & Canada),1
5.69E+17,negative,1,Late Flight,1,US Airways,,phlu,,0, @ USAirways and now that flight pushed back to 2 : 35pm departure . ,,2/20/2015 8:45,Indianapolis & environs,Eastern Time (US & Canada),0
5.70E+17,neutral,0.6911,,0,United,,GuruOfGanja,,0, @ united  @ retailbagholder hahaha .  At least they gave u a refund . ,,2/23/2015 9:54,,,1
5.68E+17,neutral,0.68,,0,Delta,,michaelhakimkan,,0, @ JetBlue it was at JFK airport right now,,2/17/2015 20:36,,,1
5.70E+17,neutral,0.6799,,0,American,,talonclaw126,,0, @ AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,,2/23/2015 21:18,,,1
5.70E+17,positive,1,,,American,,maryella_green,,0," @ AmericanAir  @ maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much ! ",,2/23/2015 17:33,Sassy southerner in Chicago,Central Time (US & Canada),1
5.69E+17,neutral,1,,,US Airways,,TexasJSlaughter,,0, @ USAirways Can you help me add a AAdvantage number and known traveler number to a reservation ? ,,2/20/2015 19:21,,,1
5.70E+17,neutral,0.6503,,,American,,klebovitz,,0, @ AmericanAir  A true  # AmericanView  .  .  . The National Mall ,,2/22/2015 18:19,,,1
5.70E+17,neutral,0.6491,,,American,,mmalarkey,,0, @ AmericanAir  # AmericanAirlines on approach to mex .  .  .  .  ,,2/23/2015 13:38,"Washington, D.C.",,1
5.70E+17,positive,0.6578,,,Delta,,gabs_tweets,,0, @ JetBlue Longing to look into the blue eyes .   # firstlove,,2/24/2015 7:28,,Eastern Time (US & Canada),1
5.68E+17,negative,1,Late Flight,1,US Airways,,mma718,,0," @ USAirways .  I am delayed in Cha, will miss my connection in Charlotte for lga .   Not good",,2/18/2015 15:08,"Queens, New York",,0
5.68E+17,positive,0.6635,,0,Delta,,lynn_with_an_A,,1, @ JetBlue it is been a while since I have angry tweeted an airline .  Apparently you read my mind before I could bitch .  Thank you for the credit . ,,2/17/2015 20:40,"Brooklyn, NY",Quito,1
5.70E+17,positive,0.3503,,0,US Airways,,KateDeLeal,,0, @ USAirways owes Tammy from the Winston - Salem call center for keeping me as a customer ! ,,2/23/2015 13:17,,,1
5.70E+17,negative,1,Flight Attendant Complaints,1,Delta,,calvinsavanna,,0," @ JetBlue here ' s part :  was at bag drop inserted my JetBlue cc, did not print pass .  Agent standing in front of me refused to print my pass",,2/22/2015 7:57,"Naples, FL, Boston, MA",,0
5.70E+17,neutral,1,,,American,,DrDemetre,,0, @ AmericanAir 235 .   We made it to Seattle .  .  . ,,2/22/2015 22:49,Brooklyn,Eastern Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,United,,throthra,,0," @ united why am I to believe they will help when customer service could not ?  Like I said, I want a number to someone who can fix what you did . ",,2/24/2015 8:33,,,0
5.68E+17,negative,0.6222,Customer Service Issue,0.6222,United,,WestlakeSarah,,0, @ united I need to speak with a supervisor or someone who is  # willing to help me use a credit I have ASAP .    # letsworktogether,,2/18/2015 6:21,"New York, NY",Quito,0
5.70E+17,negative,1,Cancelled Flight,0.6596,US Airways,,khokanson,,0, @ usairways 3rd time cut off after 10 +  minutes on hold with Chairmans desk ?  !  ?  ?  ?  Wth how are we supposed to rebook Cancelled Flightled flights ?  !  ?  !  ? ,,2/22/2015 9:02,PA,Eastern Time (US & Canada),0
5.68E+17,neutral,1,,,Delta,,Lulabella83,,0," @ JetBlue I would like to spread my grandpa ' s ashes in Naples, Italy he lived in the 50 ' s while serving his 30 +  yrs in the  @ USNavy  # FlyItForward",,2/18/2015 12:56,"Alexandria, Va",Atlantic Time (Canada),1
5.70E+17,negative,1,Customer Service Issue,0.6952,US Airways,,jcsolomons,,0, @ USAirways Thank you .  The website crashing for me . ,,2/23/2015 5:50,"Boston, MA",Quito,0
5.69E+17,neutral,1,,,Virgin America,,OriginalTuna,,0, @ VirginAmerica any plans to start flying direct from DAL to LAS ? ,,2/20/2015 19:36,Texas,Central Time (US & Canada),1
5.68E+17,negative,1,Lost Luggage,0.6716,United,,jholowka,,0, @ united Nearly 48 hours Late Flightr and still no idea where it is .  I will never fly United again if I can help it . ,,2/17/2015 10:14,Toronto,Eastern Time (US & Canada),0
5.70E+17,negative,1,Customer Service Issue,0.6179,US Airways,,JoanEisenstodt,,0, @ USAirways Past tense re help .  No more .  It・E・Es been even more miserable than usual at CLT . ,,2/22/2015 8:32,"Washington, DC",Eastern Time (US & Canada),0
5.70E+17,negative,1,Flight Attendant Complaints,1,United,,BenHabbel,,0, @ united so this did not work out at all !  !  Incredibly unfriendly ground staff and false promises over Twitter  @ theairhelper,,2/22/2015 9:58,New York City,Pacific Time (US & Canada),0
5.68E+17,positive,0.7072,,,Southwest,,kirkwoodtiger,,0,・E・E @ SouthwestAir :   @ kirkwoodtiger Hmmm .  .  .  how does the Caribbean sound ?    ^ LD・E・E WARM THANKS ! ,,2/18/2015 9:05,Kirkwood Missouri,Central Time (US & Canada),1
5.68E+17,neutral,1,,,Southwest,,linkster93,,0, @ SouthwestAir  # DestinationDragons Any word on winners of contest ?  Any chance for tix for the Provo DestinationDragons show ?  Fingers Crossed ! ,,2/18/2015 16:31,,,1
5.69E+17,negative,1,longlines,0.3575,United,,barry_croker,,0, @ united not anymore .   Finally was ticketed 5 min before takeoff .   Not sure why the confusion with a full - fare GSA ticket . ,,2/20/2015 8:39,Manassas VA,,0
5.70E+17,neutral,1,,,American,,KiraMercedes_,,0, @ AmericanAir what name and department does it come under ?  Thanks,,2/22/2015 15:44,,London,1
5.69E+17,negative,1,longlines,0.6629,Southwest,,scpetrel,,0, @ southwestair Grand total from landing to getting bag :  one hour .  That is very sad . ,,2/20/2015 21:13,"Charleston, SC",Eastern Time (US & Canada),0
5.70E+17,neutral,0.6486,,,Delta,,stim8rinme,,0, @ JetBlue Thanks . ,,2/23/2015 8:43,"Auburn, ME",,1
5.70E+17,negative,1,Can't Tell,1,American,,DBFuhrm,,0, @ AmericanAir has to be the worst airline in the world  # yousuck  # horrible  # Oscars2015,,2/22/2015 23:42,"Scottsdale, AZ",,0
5.69E+17,positive,1,,,US Airways,,MHCone,,0, @ USAirways made it !  !  !  Send Bloody Mary ' s to row 27 !  !  ! ,,2/20/2015 7:29,"QueenCity, USA ",,1
5.68E+17,negative,1,Customer Service Issue,0.6559,Delta,,michaelhakimkan,,0," @ JetBlue She claimed that she did, but I was not happy with the way I was treated . ",,2/17/2015 20:34,,,0
5.68E+17,positive,1,,,United,,LarryLipschultz,,0, @ united sorry to hear outsourcing plan .  Boise is best staff / cust service in the country .   # boise,,2/18/2015 5:22,Meridian ID,Mountain Time (US & Canada),1
5.70E+17,negative,1,Bad Flight,0.3605,American,,agoldenbrown,,0, @ AmericanAir this is unbelievable and unacceptable .  Flight  # 293 .  JFK .  Everyone at the gate is upset as most of us have been here all day . ,,2/22/2015 16:49,NYCATL,Eastern Time (US & Canada),0
5.70E+17,neutral,0.6364,,0,Southwest,,bdominguez7,,0, @ SouthwestAir flights still going to DAL ? ,,2/22/2015 17:26,"Belton, Tx",Central Time (US & Canada),1
5.69E+17,positive,1,,,Delta,,dougorey,,0,Not your fault  @ JetBlue Social Media Awesome People .  I know everyone is working hard to get us in our way . ,"[42.36834942, -71.0152744]",2/19/2015 12:03,"Boston, MA",Eastern Time (US & Canada),1
5.70E+17,neutral,0.6813,,0,United,,kgwalt3,,0, @ united left my iPad on MCO -  > IAD flight 174 .  How long to hear back once claim submitted ?  TY ! ,,2/22/2015 17:13,,,1
5.70E+17,negative,1,Customer Service Issue,1,American,,pantsasnapkins,,0, @ AmericanAir  @ elwoodblues77 I am sure he understands the rules but you guys just have zero customer service .  Staff your damn counters ! ,,2/23/2015 13:26,"The Specific Ocean
",,0
5.70E+17,negative,1,Cancelled Flight,0.6632,American,,mmanny,,0, @ AmericanAir You Cancelled Flight my flight and there・E・Es no way to rebook on the website or app ?  I have to wait 35 minutes on hold ?   # fail cc  @ Delta,,2/24/2015 9:20,NYC,Eastern Time (US & Canada),0
5.68E+17,negative,1,Can't Tell,1,United,,JackieFerrari3,,0, @ united note :  they are traveling w 2yr old .  Unreal,,2/17/2015 17:45,Irvine,,0
5.70E+17,negative,1,Customer Service Issue,0.6224,Southwest,,JBadnastythug,,0, @ SouthwestAir I booked a flight on my phone and then never got a confirmation email .  How would I go about getting that ? ,,2/24/2015 8:37,"Duluth, MN",Eastern Time (US & Canada),0
5.69E+17,negative,1,Can't Tell,0.6633,United,,rdahlstrom99,,0, @ United is freaking worthless .  I hate this airline .  ,,2/19/2015 19:39,"ﾃ・ET: 40.635407,-73.991869",,0
5.70E+17,negative,0.6791,Customer Service Issue,0.3727,American,,StefanNiemczyk,,0, @ AmericanAir I am not sure what happened to my USAirways status when the merger took place . ,,2/24/2015 9:36,,Arizona,0
5.70E+17,negative,1,Flight Attendant Complaints,1,United,,TheFireTracker2,,1, @ United You were doing so well until the PHL - SFO flight yesterday .  Major miss .  Unfriendly Premier cabin crew .  Baggage cluster at SFO . ,,2/22/2015 13:08,Global- Mostly Silicon Valley,Pacific Time (US & Canada),0
5.70E+17,negative,1,Cancelled Flight,0.642,American,,grant_person,,0, @ AmericanAir fight got Cancelled Flighted can u help me rebook a flight ?   Call center is too busy to answer calls or even put me on hold  # yuck,,2/22/2015 16:46,,Central Time (US & Canada),0
5.70E+17,negative,1,Late Flight,1,US Airways,,nhbonedoc,,0," @ USAirways delayed, connection missed, now extended layover how about a lounge pass for PHL .   # 5077",,2/23/2015 9:26,,,0
5.70E+17,negative,1,Cancelled Flight,1,Southwest,,Heavenlychc9,,0, @ SouthwestAir flight to Atlanta getting Cancelled Flightled and then had to re schedule on the phone for over 1 . 5 hours with a rep this bumping us,,2/24/2015 8:54,,,0
5.68E+17,positive,1,,,United,,scout_mb,,0, @ united message sent .  Thank you ! ,,2/19/2015 6:58,,Eastern Time (US & Canada),1
5.69E+17,positive,1,,,United,,clkc86,,0, @ united  Great customer service again .  Thanks ! ,,2/19/2015 21:43,,,1
5.69E+17,negative,1,Damaged Luggage,0.6603,United,,larissatandy,,0, @ united when will I hear ?  Guitar was damaged in December .  I use my guitar to earn a living .  Get your act together ! ,,2/20/2015 19:13,"Vancouver, Canada",Melbourne,0
5.70E+17,negative,1,Customer Service Issue,0.6767,US Airways,,sebastian_mcfox,,0, @ USAirways the link does not work .  . ,,2/22/2015 11:45,,,0
5.69E+17,negative,1,Bad Flight,0.6729,United,,tippykayak,,0," @ united Been sitting on flight 435 for an hour after landing in Newark .  First no gate, then no jetway operator .  Seriously !  ? ",,2/21/2015 21:33,"Branford, CT",Eastern Time (US & Canada),0
5.68E+17,positive,1,,,Southwest,,BryanAndaya,,0, @ SouthwestAir thank you kindly . ,"[0.0, 0.0]",2/18/2015 10:01,"Houston, Texas",Mountain Time (US & Canada),1
5.70E+17,negative,1,Customer Service Issue,1,American,,clara_ennist,,0, @ AmericanAir already did  &  an automated voice told us to wait 2 hours .  They have yet to call back . ,,2/22/2015 17:42,"Arlington, VA",,0
5.70E+17,negative,1,Customer Service Issue,1,American,,natalieabila,,0," @ AmericanAir  -  -  ( pt 2 )  and the AA reservations phone number has been less than helpful, telling me to change things online when I cannot . ",,2/23/2015 8:05,,Central Time (US & Canada),0
5.68E+17,negative,1,Cancelled Flight,0.3626,United,,alex_nieves,,0, @ united the Premier desk was able to rebook me with our friends at  @ AmericanAir .  Only problem is now I have to pay for a checked bag  :  / ,,2/19/2015 7:35,Connecticut,Quito,0
